account_id,cluster,segment,umap_x,umap_y
ACCT-04478,-1,Unassigned,3.4082975,7.7621636
ACCT-04479,2,Low-Engagement,13.058157,-1.5790291
ACCT-04480,-1,Unassigned,6.4336457,6.536474
ACCT-04481,2,Low-Engagement,11.554442,-5.6512322
ACCT-04482,-1,Unassigned,10.414693,6.8285017
ACCT-04483,-1,Unassigned,6.0006695,10.486169
ACCT-04484,2,Low-Engagement,16.592394,-5.0741777
ACCT-04485,1,At-Risk Accounts,-5.608664,2.4789658
ACCT-04486,-1,Unassigned,8.044724,3.874799
ACCT-04487,-1,Unassigned,4.6841516,9.280697
ACCT-04488,1,At-Risk Accounts,-1.8845254,0.6209371
ACCT-04489,1,At-Risk Accounts,-1.0633426,-1.524778
ACCT-04490,1,At-Risk Accounts,-3.333503,4.6836343
ACCT-04491,2,Low-Engagement,16.141697,-2.187205
ACCT-04492,2,Low-Engagement,11.406549,-4.506063
ACCT-04493,-1,Unassigned,6.722578,9.422278
ACCT-04494,-1,Unassigned,5.4224405,6.3428917
ACCT-04495,-1,Unassigned,3.5282233,7.921912
ACCT-04496,-1,Unassigned,5.752956,5.9988785
ACCT-04497,1,At-Risk Accounts,-1.59169,-1.7089813
ACCT-04498,2,Low-Engagement,9.946834,-4.5072994
ACCT-04499,2,Low-Engagement,15.951649,-1.8685997
ACCT-04500,-1,Unassigned,8.371743,17.781136
ACCT-04501,-1,Unassigned,5.7116694,5.5830545
ACCT-04502,-1,Unassigned,10.669091,7.962369
ACCT-04503,-1,Unassigned,5.4132814,5.269003
ACCT-04504,0,At-Risk Accounts,6.0316863,18.66086
ACCT-04505,-1,Unassigned,6.4307456,5.2369404
ACCT-04506,1,At-Risk Accounts,-3.8153644,2.200798
ACCT-04507,0,At-Risk Accounts,7.7050557,20.632164
ACCT-04508,-1,Unassigned,9.431257,5.298024
ACCT-04509,1,At-Risk Accounts,-1.3756514,-1.7222141
ACCT-04510,-1,Unassigned,6.620403,7.05768
ACCT-04511,1,At-Risk Accounts,-4.9099283,4.5161686
ACCT-04512,-1,Unassigned,10.472403,6.656881
ACCT-04513,-1,Unassigned,6.697257,10.416804
ACCT-04514,0,At-Risk Accounts,7.6933594,20.656939
ACCT-04515,1,At-Risk Accounts,-5.340236,-1.9502234
ACCT-04516,-1,Unassigned,6.2386546,7.379265
ACCT-04517,-1,Unassigned,9.878476,9.748066
ACCT-04518,-1,Unassigned,8.676138,7.5899787
ACCT-04519,-1,Unassigned,5.4223104,11.164308
ACCT-04520,0,At-Risk Accounts,3.9268746,18.53563
ACCT-04521,-1,Unassigned,6.50257,5.509343
ACCT-04522,2,Low-Engagement,10.344088,-6.587458
ACCT-04523,-1,Unassigned,8.300662,5.935423
ACCT-04524,-1,Unassigned,9.780184,7.459281
ACCT-04525,-1,Unassigned,6.896307,7.3315825
ACCT-04526,-1,Unassigned,7.0750275,3.8997207
ACCT-04527,-1,Unassigned,7.5263915,6.04716
ACCT-04528,0,At-Risk Accounts,6.9249578,19.500013
ACCT-04529,-1,Unassigned,9.469246,10.009451
ACCT-04530,2,Low-Engagement,16.281235,-2.4724803
ACCT-04531,1,At-Risk Accounts,-3.4348276,4.6504245
ACCT-04532,2,Low-Engagement,11.71219,-6.1372485
ACCT-04533,-1,Unassigned,10.075426,8.838671
ACCT-04534,1,At-Risk Accounts,-3.4094756,-1.7905917
ACCT-04535,-1,Unassigned,5.405928,10.282627
ACCT-04536,2,Low-Engagement,12.098659,-4.934489
ACCT-04537,-1,Unassigned,9.937083,7.3814735
ACCT-04538,0,At-Risk Accounts,5.354022,19.652702
ACCT-04539,-1,Unassigned,6.4804726,5.3480644
ACCT-04540,-1,Unassigned,8.533257,17.240606
ACCT-04541,-1,Unassigned,4.0358925,12.918125
ACCT-04542,2,Low-Engagement,15.921923,-5.6965537
ACCT-04543,1,At-Risk Accounts,-3.2967222,1.3771135
ACCT-04544,-1,Unassigned,6.17899,4.555434
ACCT-04545,-1,Unassigned,7.3565326,7.66003
ACCT-04546,-1,Unassigned,12.397232,7.7605705
ACCT-04547,-1,Unassigned,8.571155,9.219106
ACCT-04548,2,Low-Engagement,14.751628,-5.277576
ACCT-04549,1,At-Risk Accounts,-4.541373,4.7133446
ACCT-04550,-1,Unassigned,4.8015018,17.60721
ACCT-04551,-1,Unassigned,9.140135,8.484016
ACCT-04552,-1,Unassigned,4.282037,13.083671
ACCT-04553,2,Low-Engagement,14.458897,-3.9070039
ACCT-04554,-1,Unassigned,7.0351405,6.5354257
ACCT-04555,-1,Unassigned,9.761542,6.5287895
ACCT-04556,-1,Unassigned,6.9491487,5.628656
ACCT-04557,2,Low-Engagement,15.357824,-6.8506875
ACCT-04558,-1,Unassigned,8.054901,15.987901
ACCT-04559,-1,Unassigned,12.143534,7.280322
ACCT-04560,2,Low-Engagement,13.4709635,-6.891217
ACCT-04561,-1,Unassigned,5.47168,9.572965
ACCT-04562,1,At-Risk Accounts,-3.1225064,-1.8822906
ACCT-04563,2,Low-Engagement,12.151451,-4.1387935
ACCT-04564,0,At-Risk Accounts,6.5032463,18.989672
ACCT-04565,-1,Unassigned,3.4883475,7.81407
ACCT-04566,2,Low-Engagement,14.636279,-5.3429074
ACCT-04567,-1,Unassigned,8.389919,15.895359
ACCT-04568,-1,Unassigned,6.1626105,5.243123
ACCT-04569,-1,Unassigned,9.64717,10.132635
ACCT-04570,-1,Unassigned,10.4452,9.057095
ACCT-04571,-1,Unassigned,8.096289,3.9965506
ACCT-04572,-1,Unassigned,4.9980836,10.982691
ACCT-04573,1,At-Risk Accounts,-5.491088,-1.1943209
ACCT-04574,-1,Unassigned,9.266938,6.922332
ACCT-04575,0,At-Risk Accounts,3.8348987,18.669687
ACCT-04576,-1,Unassigned,8.797343,7.506678
ACCT-04577,-1,Unassigned,3.871179,12.662995
ACCT-04578,-1,Unassigned,5.978864,4.8113585
ACCT-04579,-1,Unassigned,4.347281,9.820146
ACCT-04580,-1,Unassigned,10.07915,6.137358
ACCT-04581,2,Low-Engagement,10.192466,-3.9010692
ACCT-04582,-1,Unassigned,12.209708,7.4160733
ACCT-04583,2,Low-Engagement,13.174557,-7.299942
ACCT-04584,-1,Unassigned,7.167235,3.8281658
ACCT-04585,2,Low-Engagement,15.430975,-1.1898069
ACCT-04586,1,At-Risk Accounts,-3.200441,4.6094775
ACCT-04587,2,Low-Engagement,15.406126,-6.3250494
ACCT-04588,-1,Unassigned,9.542737,5.9724298
ACCT-04589,-1,Unassigned,8.081096,5.8879123
ACCT-04590,0,At-Risk Accounts,6.0127254,18.689632
ACCT-04591,1,At-Risk Accounts,-2.8372092,2.379635
ACCT-04592,2,Low-Engagement,14.9606085,-0.5528252
ACCT-04593,-1,Unassigned,6.532934,10.489444
ACCT-04594,-1,Unassigned,5.252453,11.276673
ACCT-04595,-1,Unassigned,10.197171,6.8537555
ACCT-04596,-1,Unassigned,5.6203036,6.7694507
ACCT-04597,0,At-Risk Accounts,5.8182416,21.900084
ACCT-04598,1,At-Risk Accounts,-6.4459476,1.4430394
ACCT-04599,1,At-Risk Accounts,-3.1569664,3.4047163
ACCT-04600,-1,Unassigned,7.825765,5.4491286
ACCT-04601,-1,Unassigned,8.04631,8.50936
ACCT-04602,-1,Unassigned,12.378171,7.9753776
ACCT-04603,2,Low-Engagement,11.233642,-4.376744
ACCT-04604,2,Low-Engagement,16.506756,-3.757384
ACCT-04605,-1,Unassigned,9.37819,8.308573
ACCT-04606,-1,Unassigned,12.019119,7.6872873
ACCT-04607,-1,Unassigned,7.3086805,12.225427
ACCT-04608,0,At-Risk Accounts,6.0424895,19.105844
ACCT-04609,2,Low-Engagement,13.049641,-7.4695826
ACCT-04610,-1,Unassigned,8.677605,6.4197974
ACCT-04611,1,At-Risk Accounts,-2.1296487,-0.5332242
ACCT-04612,2,Low-Engagement,16.692867,-4.916132
ACCT-04613,-1,Unassigned,5.7782516,4.8260612
ACCT-04614,-1,Unassigned,7.7094054,7.678036
ACCT-04615,-1,Unassigned,9.024319,9.429968
ACCT-04616,0,At-Risk Accounts,7.635202,20.723145
ACCT-04617,-1,Unassigned,7.2459507,7.5059795
ACCT-04618,-1,Unassigned,6.779241,6.91337
ACCT-04619,-1,Unassigned,10.668802,9.2086525
ACCT-04620,0,At-Risk Accounts,5.840623,21.912357
ACCT-04621,2,Low-Engagement,10.333628,-6.5098886
ACCT-04622,-1,Unassigned,8.594538,5.408377
ACCT-04623,-1,Unassigned,8.608044,4.4070277
ACCT-04624,0,At-Risk Accounts,5.922483,19.563997
ACCT-04625,2,Low-Engagement,10.237619,-5.3690467
ACCT-04626,-1,Unassigned,10.443882,5.385407
ACCT-04627,-1,Unassigned,3.612447,7.9530582
ACCT-04628,-1,Unassigned,6.7412844,10.761661
ACCT-04629,-1,Unassigned,11.14693,6.438789
ACCT-04630,-1,Unassigned,5.672344,4.888846
ACCT-04631,-1,Unassigned,6.1689353,4.8143325
ACCT-04632,-1,Unassigned,5.3019567,8.242359
ACCT-04633,1,At-Risk Accounts,-2.0181584,-0.54597527
ACCT-04634,-1,Unassigned,12.240914,7.248247
ACCT-04635,-1,Unassigned,6.6071525,16.47012
ACCT-04636,-1,Unassigned,5.586877,6.7379704
ACCT-04637,-1,Unassigned,8.221215,6.30219
ACCT-04638,-1,Unassigned,7.7488184,11.217787
ACCT-04639,-1,Unassigned,7.468859,11.089082
ACCT-04640,0,At-Risk Accounts,3.6545355,20.081057
ACCT-04641,-1,Unassigned,5.0316,12.966919
ACCT-04642,-1,Unassigned,7.587691,6.5239472
ACCT-04643,-1,Unassigned,4.2390018,13.250009
ACCT-04644,-1,Unassigned,5.7254457,7.5050454
ACCT-04645,-1,Unassigned,7.662068,6.140628
ACCT-04646,-1,Unassigned,7.9968967,5.08745
ACCT-04647,0,At-Risk Accounts,4.091405,18.33317
ACCT-04648,-1,Unassigned,6.6605988,6.35141
ACCT-04649,-1,Unassigned,7.5476985,7.8204947
ACCT-04650,-1,Unassigned,8.7237425,6.7274942
ACCT-04651,2,Low-Engagement,14.547748,-4.9579535
ACCT-04652,0,At-Risk Accounts,4.236407,21.137375
ACCT-04653,0,At-Risk Accounts,4.582374,21.372278
ACCT-04654,-1,Unassigned,9.669309,9.334545
ACCT-04655,-1,Unassigned,10.100999,7.104415
ACCT-04656,-1,Unassigned,8.674569,7.639014
ACCT-04657,-1,Unassigned,5.0562963,10.325726
ACCT-04658,-1,Unassigned,10.2921505,9.370852
ACCT-04659,0,At-Risk Accounts,3.754702,20.251593
ACCT-04660,2,Low-Engagement,10.967809,-6.9988074
ACCT-04661,-1,Unassigned,8.415761,5.0609546
ACCT-04662,1,At-Risk Accounts,-3.7853992,-0.058780827
ACCT-04663,-1,Unassigned,5.6025662,9.25876
ACCT-04664,1,At-Risk Accounts,-4.0192094,2.1401126
ACCT-04665,1,At-Risk Accounts,-3.238918,4.6908793
ACCT-04666,-1,Unassigned,11.835281,6.8846235
ACCT-04667,-1,Unassigned,6.37947,6.962488
ACCT-04668,-1,Unassigned,7.4396734,5.615113
ACCT-04669,1,At-Risk Accounts,-5.7552586,3.4630952
ACCT-04670,-1,Unassigned,6.2977076,9.260075
ACCT-04671,-1,Unassigned,6.5645,6.501256
ACCT-04672,-1,Unassigned,4.8577957,13.3401165
ACCT-04673,1,At-Risk Accounts,-2.6586294,2.699849
ACCT-04674,-1,Unassigned,7.907586,5.608012
ACCT-04675,-1,Unassigned,3.3254876,8.038913
ACCT-04676,0,At-Risk Accounts,4.017873,17.878012
ACCT-04677,-1,Unassigned,5.2746825,9.60827
ACCT-04678,-1,Unassigned,7.264436,11.98187
ACCT-04679,-1,Unassigned,10.910326,7.8056455
ACCT-04680,-1,Unassigned,7.761958,6.144007
ACCT-04681,-1,Unassigned,4.915906,13.161794
ACCT-04682,-1,Unassigned,9.060507,4.5745387
ACCT-04683,-1,Unassigned,7.1027083,5.33657
ACCT-04684,2,Low-Engagement,10.839389,-6.977046
ACCT-04685,-1,Unassigned,8.46224,6.825169
ACCT-04686,-1,Unassigned,6.7518845,7.1224427
ACCT-04687,1,At-Risk Accounts,-2.8898082,2.9156783
ACCT-04688,2,Low-Engagement,15.178777,-1.3931438
ACCT-04689,-1,Unassigned,10.315381,6.465753
ACCT-04690,-1,Unassigned,10.916575,9.110007
ACCT-04691,-1,Unassigned,6.2203207,11.528572
ACCT-04692,2,Low-Engagement,15.049906,-0.6309132
ACCT-04693,-1,Unassigned,9.269001,6.893951
ACCT-04694,1,At-Risk Accounts,-5.105534,-2.1227286
ACCT-04695,-1,Unassigned,3.510163,7.9398646
ACCT-04696,1,At-Risk Accounts,-0.90342456,-1.315237
ACCT-04697,-1,Unassigned,5.287626,5.314917
ACCT-04698,-1,Unassigned,5.8130317,5.3929353
ACCT-04699,-1,Unassigned,9.162367,6.8765664
ACCT-04700,2,Low-Engagement,12.63097,-7.8260446
ACCT-04701,1,At-Risk Accounts,-2.6573207,2.6060534
ACCT-04702,-1,Unassigned,10.881736,8.873544
ACCT-04703,1,At-Risk Accounts,-4.792797,3.2256668
ACCT-04704,0,At-Risk Accounts,5.124376,21.630522
ACCT-04705,1,At-Risk Accounts,-4.1505494,2.8617764
ACCT-04706,0,At-Risk Accounts,3.6198435,18.989632
ACCT-04707,-1,Unassigned,6.3862343,6.42934
ACCT-04708,-1,Unassigned,5.48783,11.149389
ACCT-04709,1,At-Risk Accounts,-6.4530435,1.15307
ACCT-04710,2,Low-Engagement,11.312784,-4.3106756
ACCT-04711,0,At-Risk Accounts,7.2800913,19.13185
ACCT-04712,2,Low-Engagement,13.02543,-7.336574
ACCT-04713,2,Low-Engagement,12.985822,-1.4875791
ACCT-04714,-1,Unassigned,9.447734,10.026874
ACCT-04715,-1,Unassigned,7.698538,11.349992
ACCT-04716,1,At-Risk Accounts,-4.823444,1.9570673
ACCT-04717,-1,Unassigned,6.0889397,6.769533
ACCT-04718,1,At-Risk Accounts,-1.1104434,0.13642605
ACCT-04719,-1,Unassigned,6.093207,10.586265
ACCT-04720,1,At-Risk Accounts,-1.7543552,0.61675143
ACCT-04721,-1,Unassigned,10.081506,9.580797
ACCT-04722,-1,Unassigned,9.758984,9.488186
ACCT-04723,2,Low-Engagement,11.715729,-4.2362423
ACCT-04724,-1,Unassigned,4.942489,13.2148485
ACCT-04725,-1,Unassigned,10.192926,9.73685
ACCT-04726,2,Low-Engagement,13.950767,-6.9419875
ACCT-04727,-1,Unassigned,10.960102,9.218928
ACCT-04728,-1,Unassigned,8.044536,6.4551888
ACCT-04729,-1,Unassigned,10.609713,9.768203
ACCT-04730,1,At-Risk Accounts,-3.374962,3.9935489
ACCT-04731,-1,Unassigned,11.610975,8.377036
ACCT-04732,-1,Unassigned,6.366891,7.511824
ACCT-04733,-1,Unassigned,5.0685444,10.73094
ACCT-04734,2,Low-Engagement,12.342612,-7.7753778
ACCT-04735,-1,Unassigned,10.637879,8.0491085
ACCT-04736,-1,Unassigned,9.140118,5.5613027
ACCT-04737,-1,Unassigned,4.7213616,9.660233
ACCT-04738,-1,Unassigned,7.1331224,11.765131
ACCT-04739,-1,Unassigned,7.984896,4.9198236
ACCT-04740,0,At-Risk Accounts,6.6481915,19.839308
ACCT-04741,-1,Unassigned,5.2827997,9.9884615
ACCT-04742,-1,Unassigned,7.2317505,7.8293357
ACCT-04743,1,At-Risk Accounts,-5.7961073,-0.14489706
ACCT-04744,-1,Unassigned,9.02431,10.690581
ACCT-04745,-1,Unassigned,7.915765,16.06016
ACCT-04746,1,At-Risk Accounts,-0.7594392,-0.45980257
ACCT-04747,-1,Unassigned,8.263085,7.4891515
ACCT-04748,-1,Unassigned,9.168149,4.4191136
ACCT-04749,-1,Unassigned,5.714524,10.881161
ACCT-04750,-1,Unassigned,7.957364,11.370691
ACCT-04751,1,At-Risk Accounts,-3.7414322,3.911188
ACCT-04752,-1,Unassigned,6.5068665,7.007336
ACCT-04753,1,At-Risk Accounts,-3.9753487,-1.8423725
ACCT-04754,2,Low-Engagement,13.434497,-4.282332
ACCT-04755,-1,Unassigned,7.2880845,8.301791
ACCT-04756,-1,Unassigned,10.89184,9.311966
ACCT-04757,-1,Unassigned,10.831753,7.1552763
ACCT-04758,-1,Unassigned,8.465984,17.529781
ACCT-04759,2,Low-Engagement,15.156774,-3.95212
ACCT-04760,-1,Unassigned,10.158826,8.152702
ACCT-04761,-1,Unassigned,11.103857,9.295965
ACCT-04762,-1,Unassigned,12.144674,8.128048
ACCT-04763,1,At-Risk Accounts,-3.5595999,-0.36100712
ACCT-04764,-1,Unassigned,6.218807,7.9743533
ACCT-04765,-1,Unassigned,9.997242,8.888912
ACCT-04766,-1,Unassigned,9.328432,7.6882515
ACCT-04767,-1,Unassigned,9.384424,8.564683
ACCT-04768,0,At-Risk Accounts,5.7951922,19.684574
ACCT-04769,2,Low-Engagement,9.914781,-4.6126227
ACCT-04770,-1,Unassigned,8.721098,5.776372
ACCT-04771,1,At-Risk Accounts,-3.3597016,3.839649
ACCT-04772,-1,Unassigned,6.068692,12.390496
ACCT-04773,-1,Unassigned,7.435838,8.694557
ACCT-04774,-1,Unassigned,5.044032,10.539135
ACCT-04775,-1,Unassigned,8.300568,15.95797
ACCT-04776,-1,Unassigned,3.270564,7.8852134
ACCT-04777,0,At-Risk Accounts,4.008185,17.854166
ACCT-04778,-1,Unassigned,5.3080316,8.022616
ACCT-04779,-1,Unassigned,8.320963,5.168951
ACCT-04780,1,At-Risk Accounts,-0.8087475,-0.58851635
ACCT-04781,2,Low-Engagement,13.126363,-7.365773
ACCT-04782,-1,Unassigned,9.252631,5.244175
ACCT-04783,-1,Unassigned,6.458075,4.819612
ACCT-04784,2,Low-Engagement,15.808046,-3.7365613
ACCT-04785,-1,Unassigned,10.939496,7.5603547
ACCT-04786,-1,Unassigned,5.6792564,6.121609
ACCT-04787,2,Low-Engagement,16.470293,-3.7354627
ACCT-04788,0,At-Risk Accounts,3.9552245,20.76247
ACCT-04789,-1,Unassigned,8.652737,6.8175664
ACCT-04790,-1,Unassigned,6.5925174,5.4610124
ACCT-04791,-1,Unassigned,6.8644037,16.438778
ACCT-04792,-1,Unassigned,9.779158,9.326154
ACCT-04793,-1,Unassigned,9.919731,7.8848367
ACCT-04794,-1,Unassigned,10.580732,9.330787
ACCT-04795,-1,Unassigned,7.0453577,12.085185
ACCT-04796,0,At-Risk Accounts,6.0186415,21.913286
ACCT-04797,-1,Unassigned,10.174323,8.690861
ACCT-04798,-1,Unassigned,7.1320252,3.925236
ACCT-04799,2,Low-Engagement,13.761394,-1.909081
ACCT-04800,1,At-Risk Accounts,-1.6561447,1.0106754
ACCT-04801,0,At-Risk Accounts,3.8790581,20.579279
ACCT-04802,-1,Unassigned,7.3219166,16.231695
ACCT-04803,-1,Unassigned,6.7763314,6.6912146
ACCT-04804,-1,Unassigned,11.942543,8.809906
ACCT-04805,-1,Unassigned,10.521843,6.298032
ACCT-04806,1,At-Risk Accounts,-5.175059,4.034956
ACCT-04807,-1,Unassigned,6.343187,6.548629
ACCT-04808,1,At-Risk Accounts,-5.0219097,4.2547917
ACCT-04809,-1,Unassigned,8.906896,7.3240867
ACCT-04810,1,At-Risk Accounts,-4.127063,2.7584512
ACCT-04811,2,Low-Engagement,13.127025,-3.350882
ACCT-04812,1,At-Risk Accounts,-1.5963922,0.49384037
ACCT-04813,2,Low-Engagement,12.299029,-4.8860393
ACCT-04814,-1,Unassigned,9.573365,8.276785
ACCT-04815,-1,Unassigned,7.816198,8.943922
ACCT-04816,-1,Unassigned,7.591643,11.773802
ACCT-04817,-1,Unassigned,6.606071,5.62551
ACCT-04818,1,At-Risk Accounts,-4.9275026,-2.2119277
ACCT-04819,1,At-Risk Accounts,-2.8921342,2.9963198
ACCT-04820,2,Low-Engagement,12.433278,-3.9922905
ACCT-04821,-1,Unassigned,8.139736,8.860416
ACCT-04822,-1,Unassigned,7.4387455,5.4410224
ACCT-04823,-1,Unassigned,7.519786,5.8755326
ACCT-04824,-1,Unassigned,9.368001,8.408356
ACCT-04825,1,At-Risk Accounts,-3.0015845,3.112097
ACCT-04826,-1,Unassigned,7.701207,10.528463
ACCT-04827,-1,Unassigned,5.5840116,5.0600934
ACCT-04828,2,Low-Engagement,13.565778,-4.613554
ACCT-04829,-1,Unassigned,8.946066,8.547047
ACCT-04830,1,At-Risk Accounts,-5.9450617,-0.0139809735
ACCT-04831,-1,Unassigned,7.2684336,6.1520414
ACCT-04832,2,Low-Engagement,15.841862,-1.6999755
ACCT-04833,2,Low-Engagement,15.24253,-6.050961
ACCT-04834,-1,Unassigned,9.130809,9.392748
ACCT-04835,-1,Unassigned,8.66764,7.4733696
ACCT-04836,-1,Unassigned,5.3539066,12.130328
ACCT-04837,-1,Unassigned,6.3909397,16.492462
ACCT-04838,0,At-Risk Accounts,6.84162,18.72969
ACCT-04839,-1,Unassigned,5.030413,11.026741
ACCT-04840,2,Low-Engagement,10.3545475,-6.5469575
ACCT-04841,-1,Unassigned,3.6424837,7.879425
ACCT-04842,1,At-Risk Accounts,-6.403338,0.8954201
ACCT-04843,1,At-Risk Accounts,-4.683771,2.8504095
ACCT-04844,-1,Unassigned,5.7341347,6.2623386
ACCT-04845,-1,Unassigned,7.4463973,7.110003
ACCT-04846,-1,Unassigned,7.3226657,12.098953
ACCT-04847,-1,Unassigned,7.687652,6.407568
ACCT-04848,-1,Unassigned,7.53231,11.589721
ACCT-04849,-1,Unassigned,10.41728,5.4259033
ACCT-04850,-1,Unassigned,8.087248,11.835092
ACCT-04851,2,Low-Engagement,12.288988,-4.978933
ACCT-04852,-1,Unassigned,9.407012,5.791921
ACCT-04853,-1,Unassigned,4.973382,11.1469965
ACCT-04854,0,At-Risk Accounts,4.755815,19.387108
ACCT-04855,2,Low-Engagement,16.645641,-5.003042
ACCT-04856,-1,Unassigned,7.0308647,7.6938334
ACCT-04857,-1,Unassigned,8.751592,5.8605576
ACCT-04858,-1,Unassigned,8.849349,17.771584
ACCT-04859,-1,Unassigned,5.407116,6.364515
ACCT-04860,-1,Unassigned,6.0253553,4.7331967
ACCT-04861,-1,Unassigned,10.332051,6.3684454
ACCT-04862,-1,Unassigned,10.759014,8.496109
ACCT-04863,-1,Unassigned,10.505603,7.8966722
ACCT-04864,2,Low-Engagement,11.648546,-4.2798295
ACCT-04865,0,At-Risk Accounts,3.6204903,20.036495
ACCT-04866,-1,Unassigned,5.391901,5.3112936
ACCT-04867,-1,Unassigned,7.9556065,10.809087
ACCT-04868,1,At-Risk Accounts,-2.7372718,1.855807
ACCT-04869,2,Low-Engagement,14.314312,-7.094666
ACCT-04870,-1,Unassigned,7.613081,6.479322
ACCT-04871,-1,Unassigned,7.5952954,11.619211
ACCT-04872,-1,Unassigned,12.200287,8.546077
ACCT-04873,-1,Unassigned,7.3177776,6.9495974
ACCT-04874,1,At-Risk Accounts,-4.933794,4.439965
ACCT-04875,-1,Unassigned,10.44912,9.345845
ACCT-04876,0,At-Risk Accounts,4.4260736,19.42708
ACCT-04877,2,Low-Engagement,11.723393,-6.159985
ACCT-04878,-1,Unassigned,8.919727,9.367039
ACCT-04879,-1,Unassigned,5.4418054,6.5292816
ACCT-04880,-1,Unassigned,7.6897397,11.972283
ACCT-04881,-1,Unassigned,4.9205256,8.747139
ACCT-04882,-1,Unassigned,10.241051,7.6675835
ACCT-04883,1,At-Risk Accounts,-6.0351505,2.7811842
ACCT-04884,-1,Unassigned,10.403022,7.6848974
ACCT-04885,2,Low-Engagement,13.585678,-1.8406523
ACCT-04886,0,At-Risk Accounts,4.2276225,18.43475
ACCT-04887,-1,Unassigned,7.5133433,4.101072
ACCT-04888,-1,Unassigned,8.182489,6.857054
ACCT-04889,2,Low-Engagement,16.357119,-3.274228
ACCT-04890,-1,Unassigned,11.494354,9.66607
ACCT-04891,-1,Unassigned,7.744803,6.3809233
ACCT-04892,-1,Unassigned,5.476538,5.4290676
ACCT-04893,-1,Unassigned,9.349215,8.25214
ACCT-04894,-1,Unassigned,7.45362,5.6222644
ACCT-04895,-1,Unassigned,6.9702773,7.3309402
ACCT-04896,-1,Unassigned,7.5744514,10.536498
ACCT-04897,1,At-Risk Accounts,-5.1833315,-2.0919785
ACCT-04898,-1,Unassigned,11.528362,7.669567
ACCT-04899,-1,Unassigned,8.565681,7.444015
ACCT-04900,-1,Unassigned,9.272172,9.860516
ACCT-04901,1,At-Risk Accounts,-1.8580496,-0.3081975
ACCT-04902,-1,Unassigned,5.535369,10.302703
ACCT-04903,2,Low-Engagement,13.687278,-4.0159655
ACCT-04904,-1,Unassigned,12.35931,7.4782543
ACCT-04905,-1,Unassigned,6.0509844,5.136433
ACCT-04906,-1,Unassigned,12.296499,7.2822604
ACCT-04907,-1,Unassigned,3.2910516,8.033805
ACCT-04908,2,Low-Engagement,14.678353,-7.2500043
ACCT-04909,0,At-Risk Accounts,4.76012,18.874166
ACCT-04910,-1,Unassigned,7.260548,11.206984
ACCT-04911,-1,Unassigned,6.2520447,6.919355
ACCT-04912,1,At-Risk Accounts,-5.4699435,-1.2565131
ACCT-04913,-1,Unassigned,11.677848,8.453328
ACCT-04914,1,At-Risk Accounts,-2.5064232,0.1760616
ACCT-04915,-1,Unassigned,8.202573,5.1878486
ACCT-04916,-1,Unassigned,6.6955476,4.6956673
ACCT-04917,2,Low-Engagement,15.578518,-1.3698276
ACCT-04918,2,Low-Engagement,13.584151,-2.5434394
ACCT-04919,-1,Unassigned,7.9389358,6.9255486
ACCT-04920,-1,Unassigned,8.325484,8.393251
ACCT-04921,-1,Unassigned,7.1989822,9.429247
ACCT-04922,-1,Unassigned,5.547795,7.0671787
ACCT-04923,-1,Unassigned,11.854978,7.8353834
ACCT-04924,1,At-Risk Accounts,-6.013806,0.04518771
ACCT-04925,-1,Unassigned,9.476705,9.435839
ACCT-04926,-1,Unassigned,5.261157,10.467374
ACCT-04927,1,At-Risk Accounts,-0.78035444,-0.5878743
ACCT-04928,-1,Unassigned,9.153942,5.8910737
ACCT-04929,-1,Unassigned,7.202333,7.039356
ACCT-04930,-1,Unassigned,9.213493,7.56892
ACCT-04931,2,Low-Engagement,11.64149,-6.129311
ACCT-04932,2,Low-Engagement,10.2395525,-3.3209832
ACCT-04933,1,At-Risk Accounts,-2.3296483,-0.37597245
ACCT-04934,-1,Unassigned,11.975178,7.01503
ACCT-04935,-1,Unassigned,6.425282,10.386903
ACCT-04936,1,At-Risk Accounts,-4.28391,2.7287972
ACCT-04937,2,Low-Engagement,14.733692,-0.3794519
ACCT-04938,-1,Unassigned,7.441865,5.099066
ACCT-04939,0,At-Risk Accounts,4.292196,21.182436
ACCT-04940,-1,Unassigned,11.826181,7.7692432
ACCT-04941,-1,Unassigned,7.8507924,17.579176
ACCT-04942,-1,Unassigned,5.9331565,4.765976
ACCT-04943,2,Low-Engagement,9.980392,-4.1081295
ACCT-04944,1,At-Risk Accounts,-2.6930132,1.6346048
ACCT-04945,-1,Unassigned,8.657602,4.6594877
ACCT-04946,1,At-Risk Accounts,-6.034307,0.08201814
ACCT-04947,2,Low-Engagement,15.073787,-0.6450954
ACCT-04948,2,Low-Engagement,13.8855505,-0.7248493
ACCT-04949,-1,Unassigned,10.242605,7.003299
ACCT-04950,-1,Unassigned,5.2279515,10.387823
ACCT-04951,2,Low-Engagement,14.290852,-5.2422123
ACCT-04952,0,At-Risk Accounts,5.634396,21.860424
ACCT-04953,-1,Unassigned,7.5873485,4.165595
ACCT-04954,0,At-Risk Accounts,5.8429713,19.385183
ACCT-04955,-1,Unassigned,4.5075192,9.456891
ACCT-04956,-1,Unassigned,10.113242,7.2235656
ACCT-04957,0,At-Risk Accounts,4.1133404,21.010244
ACCT-04958,-1,Unassigned,6.5690465,6.4553957
ACCT-04959,2,Low-Engagement,10.432344,-6.453526
